scenario,time_days,generated_h2_kg,dissolved_reactor_h2_kg,free_reactor_h2_kg,retained_separator_h2_kg,uncollected_separator_h2_kg,collected_h2_kg,remaining_reactive_fe_kg,water_remaining_kg,salt_kg,salt_molality,free_h2_volume_m3_ideal,gross_electricity_kwh,average_gross_power_kw,initial_pump_electricity_kwh,sensible_heat_kwh_thermal,heater_electricity_kwh,standalone_balance_kwh,warm_pressurized_balance_kwh,h2_ledger_error_kg
zero,0.6500031539228961,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,0.6919661746356547,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,0.7366382515994669,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,0.7841942765558404,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,0.8348204319388386,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,0.8887149197816454,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,0.9460887376800098,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.0071665048504799,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.0721873415174519,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.1414058050718479,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.2150928866664925,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.2935370721498758,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.3770454714918658,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.4659450211230938,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.5605837638951798,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.66133221167286,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.7685847958925833,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,1.882761411766533,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.004309062177647,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.1337036077015092,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.2714516296064726,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.418092413125674,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.5742000587654883,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.7403857299162073,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,2.917300045564378,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,3.0,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,3.1056356274742942,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,3.3061298118108886,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,3.5195675358200647,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,3.746784410867858,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,3.9886699938694123,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,4.246171269915459,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,4.520296359730822,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,4.812118466479695,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,5.122780077369489,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,5.453497436502585,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,5.805565306487227,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,6.180362037449388,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,6.579354963290791,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,7.004106146319531,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,7.456278492743608,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,7.937642262969577,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,8.450082002194245,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,8.995603918422743,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,9.576343736798028,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,10.194575060991603,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,10.852718274390392,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,11.553350015928064,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,12.299213267658759,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,13.093228093566237,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,13.938503071650985,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,14.838347464052072,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,15.79628417284993,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,16.816063532272164,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,17.90167799129909,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,19.057377744151562,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,20.287687369854638,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,21.5974235460212,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,22.991713906205227,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,24.476017114651434,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,26.056144237034268,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,27.738281490852877,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,29.5290144645502,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,30.0,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,31.435353900174317,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,33.464763140521455,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,35.62518734821667,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,37.92508461112511,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,40.37345905587206,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,42.979896099111755,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,45.754599974553535,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,48.70843368266493,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,51.85296151945471,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,55.20049435083673,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,58.76413780982438,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,62.557843605248216,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,66.59646414287093,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,70.89581067274219,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,75.47271519044087,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,80.34509633454878,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,85.5320295383455,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,91.05382171036875,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,96.93209073621607,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,103.189850112838,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,109.8515990466672,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,116.94341836831892,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,124.49307263936984,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,132.53011885096487,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,141.08602213980814,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,150.19427897456768,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,159.89054829497047,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,170.21279111699846,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,181.2014191507423,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,192.8994530127531,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,205.35269065229562,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,218.60988665089408,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,232.7229430971301,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,247.74711278397046,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,263.7412155241444,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,280.767868430448,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,298.8937310625262,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,318.1897663998844,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,338.7315186628434,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,360.5994090691093,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,365.0,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,383.8790506838491,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,408.6615835959144,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,435.04403173243264,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,463.1296827086979,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,493.02849220048034,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,524.8575144218751,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,558.7413603940205,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,594.8126857988053,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,633.2127103275287,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,674.0917705577627,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,717.6099085229378,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,763.9374982789112,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,813.2559129205325,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,865.7582346595833,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
zero,921.6500107440589,0.0,0.0,0.0,0.0,0.0,0.0,591.8704059999999,20000.0,5259.852,4.5,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
